"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019364","GO:0019364","pyridine nucleotide catabolic process","4/478","51/18773",0.0784313725490196,3.08031831979654,2.40459408993725,0.0405398363581923,0.628690272720524,0.610845352315793,"eno2/pkmb/sarm1/insra",4
"GO:0048663","GO:0048663","neuron fate commitment","4/478","51/18773",0.0784313725490196,3.08031831979654,2.40459408993725,0.0405398363581923,0.628690272720524,0.610845352315793,"atoh1a/atoh1b/foxn4/thrb",4
"GO:0072526","GO:0072526","pyridine-containing compound catabolic process","4/478","51/18773",0.0784313725490196,3.08031831979654,2.40459408993725,0.0405398363581923,0.628690272720524,0.610845352315793,"eno2/pkmb/sarm1/insra",4
"GO:0009303","GO:0009303","rRNA transcription","2/478","13/18773",0.153846153846154,6.04216285806244,2.93951135560689,0.0419199127104485,0.628690272720524,0.610845352315793,"macroh2a2/macroh2a1",2
"GO:0034248","GO:0034248","regulation of amide metabolic process","2/478","13/18773",0.153846153846154,6.04216285806244,2.93951135560689,0.0419199127104485,0.628690272720524,0.610845352315793,"pdk1/ormdl1",2
"GO:0034394","GO:0034394","protein localization to cell surface","2/478","13/18773",0.153846153846154,6.04216285806244,2.93951135560689,0.0419199127104485,0.628690272720524,0.610845352315793,"gga3b/pigu",2
"GO:1901797","GO:1901797","negative regulation of signal transduction by p53 class mediator","2/478","13/18773",0.153846153846154,6.04216285806244,2.93951135560689,0.0419199127104485,0.628690272720524,0.610845352315793,"mdm2/scrt2",2
"GO:1902253","GO:1902253","regulation of intrinsic apoptotic signaling pathway by p53 class mediator","2/478","13/18773",0.153846153846154,6.04216285806244,2.93951135560689,0.0419199127104485,0.628690272720524,0.610845352315793,"mdm2/scrt2",2
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process","8/478","153/18773",0.0522875816993464,2.05354554653103,2.11500893721163,0.042297050323058,0.628690272720524,0.610845352315793,"nudt18/eno2/pkmb/pde8a/entpd4/hexa/insra/neu1",8
"GO:0048882","GO:0048882","lateral line development","7/478","126/18773",0.0555555555555556,2.18189214318921,2.15160055151214,0.0423643090148064,0.628690272720524,0.610845352315793,"ntrk2b/slc26a2/atoh1a/htt/epcam/scrib/kif3b",7
"GO:0030282","GO:0030282","bone mineralization","4/478","52/18773",0.0769230769230769,3.02108142903122,2.35897846290579,0.0430687847263052,0.628690272720524,0.610845352315793,"pthlha/cdkl5/slc10a7/entpd5a",4
"GO:0031647","GO:0031647","regulation of protein stability","4/478","52/18773",0.0769230769230769,3.02108142903122,2.35897846290579,0.0430687847263052,0.628690272720524,0.610845352315793,"tmem183a/usp40/usp13/mdm2",4
"GO:0035329","GO:0035329","hippo signaling","3/478","31/18773",0.0967741935483871,3.80071534620057,2.52257951920317,0.0435365620643864,0.628690272720524,0.610845352315793,"zgc:172136/wwc1/dlg5a",3
"GO:0042491","GO:0042491","inner ear auditory receptor cell differentiation","3/478","31/18773",0.0967741935483871,3.80071534620057,2.52257951920317,0.0435365620643864,0.628690272720524,0.610845352315793,"slc26a2/atoh1a/atoh1b",3
"GO:0072583","GO:0072583","clathrin-dependent endocytosis","3/478","31/18773",0.0967741935483871,3.80071534620057,2.52257951920317,0.0435365620643864,0.628690272720524,0.610845352315793,"clta/fcho2/gak",3
"GO:0002221","GO:0002221","pattern recognition receptor signaling pathway","4/478","53/18773",0.0754716981132075,2.9640798926344,2.31444666037682,0.0456846155627812,0.628690272720524,0.610845352315793,"ifih1/tlr18/tlr22/sarm1",4
"GO:0002758","GO:0002758","innate immune response-activating signaling pathway","4/478","53/18773",0.0754716981132075,2.9640798926344,2.31444666037682,0.0456846155627812,0.628690272720524,0.610845352315793,"ifih1/tlr18/tlr22/sarm1",4
"GO:0009135","GO:0009135","purine nucleoside diphosphate metabolic process","4/478","53/18773",0.0754716981132075,2.9640798926344,2.31444666037682,0.0456846155627812,0.628690272720524,0.610845352315793,"nudt18/eno2/pkmb/insra",4
"GO:0009179","GO:0009179","purine ribonucleoside diphosphate metabolic process","4/478","53/18773",0.0754716981132075,2.9640798926344,2.31444666037682,0.0456846155627812,0.628690272720524,0.610845352315793,"nudt18/eno2/pkmb/insra",4
"GO:0060113","GO:0060113","inner ear receptor cell differentiation","4/478","53/18773",0.0754716981132075,2.9640798926344,2.31444666037682,0.0456846155627812,0.628690272720524,0.610845352315793,"slc26a2/atoh1a/atoh1b/pi4kb",4
"GO:0006672","GO:0006672","ceramide metabolic process","5/478","77/18773",0.0649350649350649,2.55026354398739,2.20333006899864,0.0465320690636496,0.628690272720524,0.610845352315793,"ormdl1/hexa/acer2/acer3/neu1",5
"GO:0016579","GO:0016579","protein deubiquitination","5/478","77/18773",0.0649350649350649,2.55026354398739,2.20333006899864,0.0465320690636496,0.628690272720524,0.610845352315793,"usp40/usp13/usp20/usp18/stambpb",5
"GO:0006879","GO:0006879","intracellular iron ion homeostasis","3/478","32/18773",0.09375,3.6819429916318,2.45431987943597,0.0471623841738848,0.628690272720524,0.610845352315793,"htt/fbxl5/iscub",3
"GO:1902369","GO:1902369","negative regulation of RNA catabolic process","3/478","32/18773",0.09375,3.6819429916318,2.45431987943597,0.0471623841738848,0.628690272720524,0.610845352315793,"igf2bp2a/nrde2/dhx34",3
"GO:0021511","GO:0021511","spinal cord patterning","2/478","14/18773",0.142857142857143,5.61057979677226,2.78944455317943,0.0480993041318885,0.628690272720524,0.610845352315793,"tcf7/foxn4",2
"GO:0030534","GO:0030534","adult behavior","2/478","14/18773",0.142857142857143,5.61057979677226,2.78944455317943,0.0480993041318885,0.628690272720524,0.610845352315793,"btbd9/gabbr1b",2
"GO:0042771","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","2/478","14/18773",0.142857142857143,5.61057979677226,2.78944455317943,0.0480993041318885,0.628690272720524,0.610845352315793,"hipk1a/scrt2",2
"GO:1902358","GO:1902358","sulfate transmembrane transport","2/478","14/18773",0.142857142857143,5.61057979677226,2.78944455317943,0.0480993041318885,0.628690272720524,0.610845352315793,"slc26a2/slc26a6l2",2
"GO:2000781","GO:2000781","positive regulation of double-strand break repair","2/478","14/18773",0.142857142857143,5.61057979677226,2.78944455317943,0.0480993041318885,0.628690272720524,0.610845352315793,"pias4a/hdgfl2",2
"GO:0006986","GO:0006986","response to unfolded protein","4/478","54/18773",0.0740740740740741,2.90918952425229,2.27095022110206,0.0483871880205207,0.628690272720524,0.610845352315793,"thbs4b/hspa5/tegt/ptpn1",4
"GO:0055113","GO:0055113","epiboly involved in gastrulation with mouth forming second","4/478","54/18773",0.0740740740740741,2.90918952425229,2.27095022110206,0.0483871880205207,0.628690272720524,0.610845352315793,"chuk/rnf111/cacnb4b/epcam",4
"GO:0006360","GO:0006360","transcription by RNA polymerase I","3/478","33/18773",0.0909090909090909,3.57036896158235,2.38874977464925,0.0509319029346537,0.64405259780362,0.62577162887033,"macroh2a2/macroh2a1/ubtf",3
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","6/478","105/18773",0.0571428571428571,2.24423191870891,2.0665699301419,0.0517696073418009,0.64405259780362,0.62577162887033,"ifih1/tlr18/tlr22/sarm1/tbk1/trim13",6
"GO:0072657","GO:0072657","protein localization to membrane","11/478","248/18773",0.0443548387096774,1.74199453367526,1.90129914134803,0.0534230125107843,0.64405259780362,0.62577162887033,"golph3b/ncln/fcho2/zdhhc2/si:ch211-188c16.1/hycc2/tm9sf3/ehd3/tesca/scrib/c2cd5",11
"GO:0016358","GO:0016358","dendrite development","4/478","56/18773",0.0714285714285714,2.80528989838613,2.18688456590944,0.0540515686993066,0.64405259780362,0.62577162887033,"cdkl5/lzts1/btbd3a/nbeaa",4
"GO:0009262","GO:0009262","deoxyribonucleotide metabolic process","2/478","15/18773",0.133333333333333,5.23654114365411,2.65318055912392,0.0545851730153972,0.64405259780362,0.62577162887033,"nudt18/rrm2b",2
"GO:0021603","GO:0021603","cranial nerve formation","2/478","15/18773",0.133333333333333,5.23654114365411,2.65318055912392,0.0545851730153972,0.64405259780362,0.62577162887033,"smarca4a/met",2
"GO:0032292","GO:0032292","peripheral nervous system axon ensheathment","2/478","15/18773",0.133333333333333,5.23654114365411,2.65318055912392,0.0545851730153972,0.64405259780362,0.62577162887033,"pard3ab/tnfa",2
"GO:0034315","GO:0034315","regulation of Arp2/3 complex-mediated actin nucleation","2/478","15/18773",0.133333333333333,5.23654114365411,2.65318055912392,0.0545851730153972,0.64405259780362,0.62577162887033,"arfip2a/zgc:109889",2
"GO:0035907","GO:0035907","dorsal aorta development","2/478","15/18773",0.133333333333333,5.23654114365411,2.65318055912392,0.0545851730153972,0.64405259780362,0.62577162887033,"pthlha/pard3ab",2
"GO:1903708","GO:1903708","positive regulation of hemopoiesis","2/478","15/18773",0.133333333333333,5.23654114365411,2.65318055912392,0.0545851730153972,0.64405259780362,0.62577162887033,"ezh2/tesca",2
"GO:0003231","GO:0003231","cardiac ventricle development","3/478","34/18773",0.0882352941176471,3.46535810977111,2.32567636575868,0.0548429067998716,0.64405259780362,0.62577162887033,"sap130a/arnt2/hace1",3
"GO:0006890","GO:0006890","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","3/478","34/18773",0.0882352941176471,3.46535810977111,2.32567636575868,0.0548429067998716,0.64405259780362,0.62577162887033,"golph3b/cog7/arcn1b",3
"GO:0048488","GO:0048488","synaptic vesicle endocytosis","3/478","34/18773",0.0882352941176471,3.46535810977111,2.32567636575868,0.0548429067998716,0.64405259780362,0.62577162887033,"fcho2/nlgn2a/nlgn3a",3
"GO:0050000","GO:0050000","chromosome localization","3/478","34/18773",0.0882352941176471,3.46535810977111,2.32567636575868,0.0548429067998716,0.64405259780362,0.62577162887033,"nup98/ndel1a/ska1",3
"GO:0140238","GO:0140238","presynaptic endocytosis","3/478","34/18773",0.0882352941176471,3.46535810977111,2.32567636575868,0.0548429067998716,0.64405259780362,0.62577162887033,"fcho2/nlgn2a/nlgn3a",3
"GO:0097191","GO:0097191","extrinsic apoptotic signaling pathway","4/478","57/18773",0.0701754385964912,2.75607428613374,2.14623269950352,0.0570126770244208,0.66212468710137,0.643330754934738,"snx13/zgc:153993/tnfa/scrt2",4
"GO:0006790","GO:0006790","sulfur compound metabolic process","10/478","221/18773",0.0452488687782805,1.77710672295954,1.87838429881225,0.0571046400447688,0.66212468710137,0.643330754934738,"ggt5a/hs6st3b/acss1/sult3st1/pdk1/mtr/gstr/acacb/acss2/mat2b",10
"GO:0043603","GO:0043603","amide metabolic process","11/478","252/18773",0.0436507936507936,1.71434382679153,1.84534836631189,0.0585597121889878,0.66488112779378,0.646008956044175,"ggt5a/acss1/pdk1/gstr/ormdl1/acacb/hexa/acer2/acer3/neu1/acss2",11
"GO:0031103","GO:0031103","axon regeneration","3/478","35/18773",0.0857142857142857,3.36634787806336,2.26492596159205,0.0588930154239435,0.66488112779378,0.646008956044175,"sarm1/dpysl2b/cntn2",3
"GO:0003406","GO:0003406","retinal pigment epithelium development","2/478","16/18773",0.125,4.90925732217573,2.52857345603063,0.0613579778526651,0.66488112779378,0.646008956044175,"tyrp1a/smarca4a",2
"GO:0006346","GO:0006346","DNA methylation-dependent heterochromatin formation","2/478","16/18773",0.125,4.90925732217573,2.52857345603063,0.0613579778526651,0.66488112779378,0.646008956044175,"mbd3b/mbd1b",2
"GO:0006491","GO:0006491","N-glycan processing","2/478","16/18773",0.125,4.90925732217573,2.52857345603063,0.0613579778526651,0.66488112779378,0.646008956044175,"gnptab/hexa",2
"GO:0019377","GO:0019377","glycolipid catabolic process","2/478","16/18773",0.125,4.90925732217573,2.52857345603063,0.0613579778526651,0.66488112779378,0.646008956044175,"hexa/neu1",2
"GO:0034340","GO:0034340","response to type I interferon","2/478","16/18773",0.125,4.90925732217573,2.52857345603063,0.0613579778526651,0.66488112779378,0.646008956044175,"pias4a/trim13",2
"GO:0045773","GO:0045773","positive regulation of axon extension","2/478","16/18773",0.125,4.90925732217573,2.52857345603063,0.0613579778526651,0.66488112779378,0.646008956044175,"cdkl5/cntn2",2
"GO:0046479","GO:0046479","glycosphingolipid catabolic process","2/478","16/18773",0.125,4.90925732217573,2.52857345603063,0.0613579778526651,0.66488112779378,0.646008956044175,"hexa/neu1",2
"GO:0060337","GO:0060337","type I interferon-mediated signaling pathway","2/478","16/18773",0.125,4.90925732217573,2.52857345603063,0.0613579778526651,0.66488112779378,0.646008956044175,"pias4a/trim13",2
"GO:0071357","GO:0071357","cellular response to type I interferon","2/478","16/18773",0.125,4.90925732217573,2.52857345603063,0.0613579778526651,0.66488112779378,0.646008956044175,"pias4a/trim13",2
"GO:0031667","GO:0031667","response to nutrient levels","6/478","110/18773",0.0545454545454545,2.14222137694941,1.94204331694346,0.0621479229694605,0.66488112779378,0.646008956044175,"cd36/ulk3/cpeb4a/vps41/oma1/prkaa2",6
"GO:0070588","GO:0070588","calcium ion transmembrane transport","8/478","166/18773",0.0481927710843374,1.89272571457378,1.86739814898489,0.0624482069813526,0.66488112779378,0.646008956044175,"grin1b/letm1/slc24a6a/cacna1da/cacng1b/cacng8b/cacnb4b/itpr3",8
"GO:0048678","GO:0048678","response to axon injury","3/478","36/18773",0.0833333333333333,3.27283821478382,2.20634162766123,0.0630796943862369,0.66488112779378,0.646008956044175,"sarm1/dpysl2b/cntn2",3
"GO:0007623","GO:0007623","circadian rhythm","5/478","84/18773",0.0595238095238095,2.33774158198844,1.98619485217525,0.0631491900852171,0.66488112779378,0.646008956044175,"btbd9/nfil3-5/nampt1/ezh2/bmal1a",5
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","5/478","84/18773",0.0595238095238095,2.33774158198844,1.98619485217525,0.0631491900852171,0.66488112779378,0.646008956044175,"fhit/zgc:153993/mdm2/hipk1a/scrt2",5
"GO:0048562","GO:0048562","embryonic organ morphogenesis","18/478","477/18773",0.0377358490566038,1.4820399463172,1.72372173289492,0.0636766166478225,0.66660320970749,0.647682157903566,"bcl9/pthlha/gnptab/smarca4a/slc26a2/pard3ab/cdkl5/hnf1ba/htt/wwc1/rerea/ndrg4/foxn4/epcam/disp1/pi4kb/hace1/bbs1",18
"GO:0006511","GO:0006511","ubiquitin-dependent protein catabolic process","16/478","414/18773",0.0386473429951691,1.51783801265337,1.72215644415755,0.0654253018627108,0.677707967723189,0.658471715364234,"anapc2/ankib1a/itcha/fhit/ankib1b/wdr81/ube3a/trip12/cdc34a/ptpn23a/rnf111/kbtbd3/asb2a.1/fbxl5/mdm2/hace1",16
"GO:0000122","GO:0000122","negative regulation of transcription by RNA polymerase II","10/478","227/18773",0.0440528634361234,1.73013473909277,1.78893197767848,0.0658783984366484,0.677707967723189,0.658471715364234,"cbx8a/macroh2a2/mier3b/mbd3b/sap130a/macroh2a1/mbd1b/zbtb25/thrb/scrt2",10
"GO:0098657","GO:0098657","import into cell","17/478","448/18773",0.0379464285714286,1.49031025851763,1.69781751439317,0.0672989192292888,0.677707967723189,0.658471715364234,"slc15a1b/clta/cd36/usp20/fcho2/nlgn2a/nlgn3a/hgs/cacna1da/ehd3/gak/met/cacng8b/slc27a4/eea1/wnk1a/slc12a10.1",17
"GO:0046854","GO:0046854","phosphatidylinositol phosphate biosynthetic process","3/478","37/18773",0.0810810810810811,3.18438312789777,2.14978115102728,0.0674002691589239,0.677707967723189,0.658471715364234,"hycc2/pip5k1ca/pi4kb",3
"GO:2001236","GO:2001236","regulation of extrinsic apoptotic signaling pathway","3/478","37/18773",0.0810810810810811,3.18438312789777,2.14978115102728,0.0674002691589239,0.677707967723189,0.658471715364234,"snx13/tnfa/scrt2",3
"GO:0001818","GO:0001818","negative regulation of cytokine production","2/478","17/18773",0.117647058823529,4.62047747969481,2.41392189106018,0.068398969922049,0.677707967723189,0.658471715364234,"pias4a/tbk1",2
"GO:0001941","GO:0001941","postsynaptic membrane organization","2/478","17/18773",0.117647058823529,4.62047747969481,2.41392189106018,0.068398969922049,0.677707967723189,0.658471715364234,"nlgn2a/nlgn3a",2
"GO:0051125","GO:0051125","regulation of actin nucleation","2/478","17/18773",0.117647058823529,4.62047747969481,2.41392189106018,0.068398969922049,0.677707967723189,0.658471715364234,"arfip2a/zgc:109889",2
"GO:0000956","GO:0000956","nuclear-transcribed mRNA catabolic process","5/478","86/18773",0.0581395348837209,2.28337549868639,1.92812946215174,0.0684366670462828,0.677707967723189,0.658471715364234,"edc3/cnot8/xrn1/ncbp2/dhx34",5
"GO:0051402","GO:0051402","neuron apoptotic process","5/478","86/18773",0.0581395348837209,2.28337549868639,1.92812946215174,0.0684366670462828,0.677707967723189,0.658471715364234,"dync1li1/cpeb4a/casp20/kdm5c/scrt2",5
"GO:0043604","GO:0043604","amide biosynthetic process","6/478","113/18773",0.0530973451327434,2.0853482430481,1.87049057299494,0.0689237988554193,0.678862362920043,0.659593343885195,"ggt5a/acss1/pdk1/ormdl1/acacb/acss2",6
"GO:0019362","GO:0019362","pyridine nucleotide metabolic process","5/478","87/18773",0.0574712643678161,2.25712980329919,1.89969811035768,0.0711696776895577,0.690645809865148,0.671042326179019,"eno2/pkmb/nampt1/sarm1/insra",5
"GO:0046496","GO:0046496","nicotinamide nucleotide metabolic process","5/478","87/18773",0.0574712643678161,2.25712980329919,1.89969811035768,0.0711696776895577,0.690645809865148,0.671042326179019,"eno2/pkmb/nampt1/sarm1/insra",5
"GO:0048925","GO:0048925","lateral line system development","7/478","142/18773",0.0492957746478873,1.93604514113973,1.80978046761757,0.0712511233976599,0.690645809865148,0.671042326179019,"ntrk2b/slc26a2/atoh1a/htt/epcam/scrib/kif3b",7
"GO:0008630","GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","3/478","38/18773",0.0789473684210526,3.10058357190046,2.09511530015129,0.0718519383506851,0.691317208803166,0.671694667941941,"zgc:153993/hipk1a/scrt2",3
"GO:0048878","GO:0048878","chemical homeostasis","16/478","420/18773",0.0380952380952381,1.4961546124726,1.66223016822687,0.0722745890334659,0.691317208803166,0.671694667941941,"letm1/slc24a6a/slc4a8/hnf1ba/htt/ormdl1/wnk1a/fbxl5/slc12a10.1/entpd5a/fabp2/insra/bbs1/tfr2/iscub/itpr3",16
"GO:0035966","GO:0035966","response to topologically incorrect protein","4/478","62/18773",0.0645161290322581,2.53381023080038,1.95533867251894,0.0730864726256124,0.691317208803166,0.671694667941941,"thbs4b/hspa5/tegt/ptpn1",4
"GO:0050770","GO:0050770","regulation of axonogenesis","4/478","62/18773",0.0645161290322581,2.53381023080038,1.95533867251894,0.0730864726256124,0.691317208803166,0.671694667941941,"pard3ab/cdkl5/dpysl2b/cntn2",4
